"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 28 19:39:10 GMT 2023","Tue Mar 28 19:39:13 GMT 2023","3659","","ru.prudnikova.tests.allureTest.AttachmentsTest","","ru.prudnikova.tests.allureTest.AttachmentsTest","testLambdaAttachments","testLambdaAttachments()",""
"passed","Tue Mar 28 19:39:22 GMT 2023","Tue Mar 28 19:39:24 GMT 2023","2145","","ru.prudnikova.tests.allureTest.IssueSearchTest","","ru.prudnikova.tests.allureTest.IssueSearchTest","testAnnotatedStep","Проверка наличия issues-tab в репозитории https://github.com/ с помощью Steps",""
"passed","Tue Mar 28 19:39:14 GMT 2023","Tue Mar 28 19:39:16 GMT 2023","1881","","ru.prudnikova.tests.allureTest.AttachmentsTest","","ru.prudnikova.tests.allureTest.AttachmentsTest","testAnnotatedAttachments","testAnnotatedAttachments()",""
"broken","Tue Mar 28 19:39:30 GMT 2023","Tue Mar 28 19:39:30 GMT 2023","145","","ru.prudnikova.tests.downloadFile.DownloadFileTest","","ru.prudnikova.tests.downloadFile.DownloadFileTest","downloadPdfFile","Загрузка и чтение файла формата .pdf",""
"broken","Tue Mar 28 19:39:31 GMT 2023","Tue Mar 28 19:39:31 GMT 2023","183","","ru.prudnikova.tests.parameterizedTest.SearchFilterOnNovostroykiPageTest","","ru.prudnikova.tests.parameterizedTest.SearchFilterOnNovostroykiPageTest","searchNovostroykiItemsContainSearchZhk","Поисковая выдача должна содержать искомый ЖК",""
"passed","Tue Mar 28 19:39:16 GMT 2023","Tue Mar 28 19:39:16 GMT 2023","2","","ru.prudnikova.tests.allureTest.LabelTest","","ru.prudnikova.tests.allureTest.LabelTest","testStaticLabels","Создание Issue для авторизованного пользователя",""
"broken","Tue Mar 28 19:39:31 GMT 2023","Tue Mar 28 19:39:31 GMT 2023","132","","ru.prudnikova.tests.parameterizedTest.SearchFilterOnNovostroykiPageTest","","ru.prudnikova.tests.parameterizedTest.SearchFilterOnNovostroykiPageTest","resultSearchCityAndSelectRoomShouldContainsZhkFromSuchCityAndWithSuchTypeFlats","resultSearchCityAndSelectRoomShouldContainsZhkFromSuchCityAndWithSuchTypeFlats(String, String, String) Результат поиска по г. Дмитров и комнатности Студии должнен содержать новостройки из г. Дмитров с типом квартир Студии",""
"passed","Tue Mar 28 19:39:30 GMT 2023","Tue Mar 28 19:39:30 GMT 2023","22","","ru.prudnikova.tests.downloadFile.DownloadFileTest","","ru.prudnikova.tests.downloadFile.DownloadFileTest","downloadCsvFile","Чтение файла формата .csv",""
"broken","Tue Mar 28 19:39:32 GMT 2023","Tue Mar 28 19:39:32 GMT 2023","137","","ru.prudnikova.tests.parameterizedTest.SearchFilterOnNovostroykiPageTest","","ru.prudnikova.tests.parameterizedTest.SearchFilterOnNovostroykiPageTest","addressNovostroykiItemsContainSearchCity","addressNovostroykiItemsContainSearchCity(String) Адрес новостроек должен содержать г. Дмитров в поисковой выдаче по г. Дмитров",""
"passed","Tue Mar 28 19:39:25 GMT 2023","Tue Mar 28 19:39:29 GMT 2023","4435","","ru.prudnikova.tests.downloadFile.DownloadFileTest","","ru.prudnikova.tests.downloadFile.DownloadFileTest","zipTestPdf","zipTestPdf()",""
"broken","Tue Mar 28 19:39:31 GMT 2023","Tue Mar 28 19:39:31 GMT 2023","171","","ru.prudnikova.tests.parameterizedTest.MoveMainMenuTests","","ru.prudnikova.tests.parameterizedTest.MoveMainMenuTests","verifyMenuContainsExpectSubMenuLinks","verifyMenuContainsExpectSubMenuLinks(String, List) При клике на пункт меню Новостройки появляется dropdown-menu: [Квартиры в новостройках, Каталог ЖК и новостроек, Элитные ЖК в Москве, Коттеджные поселки, Застройщики]",""
"passed","Tue Mar 28 19:39:19 GMT 2023","Tue Mar 28 19:39:22 GMT 2023","2670","","ru.prudnikova.tests.allureTest.IssueSearchTest","","ru.prudnikova.tests.allureTest.IssueSearchTest","issueSearchWithLambda","Проверка наличия issues-tab в репозитории https://github.com/ с помощью Lambda",""
