"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 28 20:34:40 GMT 2023","Tue Mar 28 20:34:44 GMT 2023","4251","","ru.prudnikova.tests.allureTest.IssueSearchTest","","ru.prudnikova.tests.allureTest.IssueSearchTest","testAnnotatedStep","Проверка наличия issues-tab в репозитории https://github.com/ с помощью Steps",""
"passed","Tue Mar 28 20:35:41 GMT 2023","Tue Mar 28 20:35:46 GMT 2023","4758","","ru.prudnikova.tests.parameterizedTest.SearchFilterOnNovostroykiPageTest","","ru.prudnikova.tests.parameterizedTest.SearchFilterOnNovostroykiPageTest","resultSearchCityAndSelectRoomShouldContainsZhkFromSuchCityAndWithSuchTypeFlats","resultSearchCityAndSelectRoomShouldContainsZhkFromSuchCityAndWithSuchTypeFlats(String, String, String) Результат поиска по г. Одинцово и комнатности 1-комн. должнен содержать новостройки из г. Одинцово с типом квартир 1-комн.",""
"passed","Tue Mar 28 20:35:31 GMT 2023","Tue Mar 28 20:35:36 GMT 2023","4981","","ru.prudnikova.tests.parameterizedTest.SearchFilterOnNovostroykiPageTest","","ru.prudnikova.tests.parameterizedTest.SearchFilterOnNovostroykiPageTest","searchNovostroykiItemsContainSearchZhk","Поисковая выдача должна содержать искомый ЖК",""
"passed","Tue Mar 28 20:35:21 GMT 2023","Tue Mar 28 20:35:22 GMT 2023","1033","","ru.prudnikova.tests.downloadFile.DownloadFileTest","","ru.prudnikova.tests.downloadFile.DownloadFileTest","downloadJsonFile","Чтение файла формата .json",""
"passed","Tue Mar 28 20:34:32 GMT 2023","Tue Mar 28 20:34:32 GMT 2023","2","","ru.prudnikova.tests.allureTest.LabelTest","","ru.prudnikova.tests.allureTest.LabelTest","testStaticLabels","Создание Issue для авторизованного пользователя",""
"broken","Tue Mar 28 20:35:07 GMT 2023","Tue Mar 28 20:35:08 GMT 2023","1010","","ru.prudnikova.tests.downloadFile.DownloadFileTest","","ru.prudnikova.tests.downloadFile.DownloadFileTest","downloadTxtFile","Загрузка и чтение файла формата .txt",""
"passed","Tue Mar 28 20:35:27 GMT 2023","Tue Mar 28 20:35:31 GMT 2023","3896","","ru.prudnikova.tests.parameterizedTest.MoveMainMenuTests","","ru.prudnikova.tests.parameterizedTest.MoveMainMenuTests","verifyMenuContainsExpectSubMenuLinks","verifyMenuContainsExpectSubMenuLinks(String, List) При клике на пункт меню Новостройки появляется dropdown-menu: [Квартиры в новостройках, Каталог ЖК и новостроек, Элитные ЖК в Москве, Коттеджные поселки, Застройщики]",""
"passed","Tue Mar 28 20:34:26 GMT 2023","Tue Mar 28 20:34:30 GMT 2023","4461","","ru.prudnikova.tests.allureTest.AttachmentsTest","","ru.prudnikova.tests.allureTest.AttachmentsTest","testLambdaAttachments","testLambdaAttachments()",""
"broken","Tue Mar 28 20:34:53 GMT 2023","Tue Mar 28 20:34:59 GMT 2023","6770","","ru.prudnikova.tests.downloadFile.DownloadFileTest","","ru.prudnikova.tests.downloadFile.DownloadFileTest","downloadXlsFile","Загрузка и чтение файла формата .xls",""
"broken","Tue Mar 28 20:34:49 GMT 2023","Tue Mar 28 20:34:53 GMT 2023","3202","","ru.prudnikova.tests.downloadFile.DownloadFileTest","","ru.prudnikova.tests.downloadFile.DownloadFileTest","downloadDocFile","Загрузка файла формата .doc",""
